id,Country,Place Name,region,lon,lat,coordinates,bounding_box,admin_level,Est. Population,Total (t CO2),CO2 per capita,airports,buildings,ets,farms,fuelstations,harbours,refineries,tiox,trains,restaurants,pubs,bars_cafes,biergarten,fast_foods,food_courts,ice_cream,churches,museums,castles,artworks,theatres,monuments,amphitheatres,gyms,swimming_pools,sports_halls,tennis_fields,padel_fields,soccer_fields,sport_shops,stadiums,spa,markets,supermarkets,clothes_shops,electronics_shops,jewelry_shops,parks,picnic_areas,rivers,lakes,trails
1306,'italy','Tavigliano',' Piemonte',45.6232581,8.0528811,ST_GeogFromText('POINT(8.0528811 45.6232581)'),"'(8.0428811, 45.6132581, 8.0628811, 45.6332581)'",8,1168.59409200801,8954,7.66219858652051,0,8954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1307,'italy','Terdobbiate',' Piemonte',45.376564,8.695238,ST_GeogFromText('POINT(8.695238 45.376564)'),"'(8.685238, 45.366564000000004, 8.705238, 45.386564)'",8,505.906589897582,898,1.77503123685698,0,370,0,528,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1308,'italy','Ternengo',' Piemonte',45.5897478,8.1160279,ST_GeogFromText('POINT(8.1160279 45.5897478)'),"'(8.1060279, 45.5797478, 8.1260279, 45.599747799999996)'",8,305.07560846828,2294,7.51944742982793,0,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1309,'italy','Terruggia',' Piemonte',45.082255,8.443238,ST_GeogFromText('POINT(8.443238 45.082255)'),"'(8.433238, 45.072255000000006, 8.453237999999999, 45.092255)'",8,905.326736785064,6031,6.66168329615105,0,6031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1310,'italy','Terzo',' Piemonte',44.670445,8.421645,ST_GeogFromText('POINT(8.421645 44.670445)'),"'(8.411645, 44.660445, 8.431645, 44.680445)'",8,893.712373738876,4476,5.00832273505905,0,222,0,627,3627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
1311,'italy','Terzorio',' Liguria',43.852321,7.898349,ST_GeogFromText('POINT(7.898349 43.852321)'),"'(7.888349, 43.842321000000005, 7.908348999999999, 43.862321)'",8,203.022362287244,1665,8.20106702159389,0,1665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1312,'italy','Testico',' Liguria',44.005626,8.029249,ST_GeogFromText('POINT(8.029249 44.005626)'),"'(8.019249, 43.995626, 8.039249, 44.015626)'",8,262.980773167452,3203,12.1795976238936,0,3071,0,132,0,0,0,0,0,2,0,1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,'italy','Ticineto',' Piemonte',45.0980265,8.5556585,ST_GeogFromText('POINT(8.5556585 45.0980265)'),"'(8.5456585, 45.088026500000005, 8.5656585, 45.1080265)'",8,1420.27904796617,8844,6.22694534054033,0,5217,0,0,3627,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1314,'italy','Tiglieto',' Liguria',44.5245575,8.6192573,ST_GeogFromText('POINT(8.6192573 44.5245575)'),"'(8.6092573, 44.5145575, 8.629257299999999, 44.5345575)'",8,558.775569159756,13234,23.6839273769615,0,13135,0,99,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1315,'italy','Tigliole',' Piemonte',44.886952,8.0753546,ST_GeogFromText('POINT(8.0753546 44.886952)'),"'(8.065354600000001, 44.876952, 8.0853546, 44.896952)'",8,1798.9036822606,2257,1.25465305466701,0,2257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,'italy','Toceno',' Piemonte',46.1435648,8.4666927,ST_GeogFromText('POINT(8.4666927 46.1435648)'),"'(8.4566927, 46.1335648, 8.4766927, 46.1535648)'",8,816.465323296787,5476,6.70695967575032,0,5476,0,0,0,0,0,0,0,3,0,5,0,0,0,1,7,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0
1317,'italy','Toirano',' Liguria',44.12753,8.20485,ST_GeogFromText('POINT(8.20485 44.12753)'),"'(8.19485, 44.11753, 8.21485, 44.13753)'",8,2905.49674708688,10790,3.71365069013355,0,6734,0,429,3627,0,0,0,0,5,0,3,0,1,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
1318,'italy','Tollegno',' Piemonte',45.5930492,8.0516761,ST_GeogFromText('POINT(8.0516761 45.5930492)'),"'(8.0416761, 45.583049200000005, 8.0616761, 45.6030492)'",8,2707.49638949352,7881,2.91080720572051,0,7881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
1319,'italy','Tonco',' Piemonte',45.0244508,8.1900358,ST_GeogFromText('POINT(8.1900358 45.0244508)'),"'(8.1800358, 45.0144508, 8.2000358, 45.034450799999995)'",8,887.675242661979,926,1.04317430012252,0,629,0,297,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,'italy','Tonengo',' Piemonte',45.117473,8.0019599,ST_GeogFromText('POINT(8.0019599 45.117473)'),"'(7.9919598999999995, 45.107473, 8.011959899999999, 45.127472999999995)'",8,178.383367478906,111,0.622255323289185,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,'italy','Torgnon',' Valle d'Aosta / Vallée d'Aoste',45.823959650000006,7.565728229452157,ST_GeogFromText('POINT(7.565728229452157 45.823959650000006)'),"'(7.555728229452157, 45.81395965000001, 7.575728229452157, 45.833959650000004)'",8,550.378182210916,9620,17.4788905355144,0,9620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,'italy','Torino',' Piemonte',45.0677551,7.6824892,ST_GeogFromText('POINT(7.6824892 45.0677551)'),"'(7.6724892, 45.0577551, 7.6924892, 45.0777551)'",8,864669.404572639,2086871,2.41349004482405,0,256447,1001790,1254,826956,0,0,0,424,300,23,200,0,99,1,26,44,23,1,103,8,27,0,2,1,0,0,0,1,5,0,7,18,25,103,3,11,7,0,3,5,0
1323,'italy','Tornaco',' Piemonte',45.357564,8.715939,ST_GeogFromText('POINT(8.715939 45.357564)'),"'(8.705939, 45.347564000000006, 8.725939, 45.367564)'",8,864.127973992378,1662,1.92332623178643,0,111,0,1551,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0
1324,'italy','Torrazza Piemonte','Torrazza Piemonte',45.2154216,7.9745034,ST_GeogFromText('POINT(7.9745034 45.2154216)'),"'(7.9645034, 45.2054216, 7.9845033999999995, 45.2254216)'",8,2978.65782220289,4314,1.44830331562205,0,555,0,132,3627,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1325,'italy','Torrazzo',' Piemonte',45.4983802,7.9536482,ST_GeogFromText('POINT(7.9536482 45.4983802)'),"'(7.9436482, 45.4883802, 7.9636482, 45.5083802)'",8,236.650486883824,2812,11.8825024914505,0,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1326,'italy','Torre Bormida',' Piemonte',44.56274,8.154441,ST_GeogFromText('POINT(8.154441 44.56274)'),"'(8.144441, 44.55274, 8.164441, 44.572739999999996)'",8,198.899965634802,5476,27.5314275823175,0,5476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1327,'italy','Torre Canavese',' Piemonte',45.392056,7.759818,ST_GeogFromText('POINT(7.759818 45.392056)'),"'(7.749818, 45.382056, 7.769818, 45.402055999999995)'",8,602.205314191466,1362,2.26168711551251,0,999,0,363,0,0,0,0,0,1,0,1,0,0,0,0,7,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,'italy','Torre Mondovì',' Piemonte',44.352832,7.89964,ST_GeogFromText('POINT(7.89964 44.352832)'),"'(7.88964, 44.342832, 7.90964, 44.362832)'",8,391.713497277233,17361,44.3206581357927,0,8251,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1329,'italy','Torre Pellice',' Piemonte',44.8207682,7.2237145,ST_GeogFromText('POINT(7.2237145 44.8207682)'),"'(7.2137145, 44.810768200000005, 7.2337145, 44.8307682)'",8,4316.93778670777,21350,4.94563532181041,0,17723,0,0,3627,0,0,0,0,8,3,12,0,2,0,2,5,2,1,0,1,6,0,2,1,0,0,0,0,1,0,0,2,2,1,0,1,18,1,1,1,0
1330,'italy','Torre San Giorgio',' Piemonte',44.7357389,7.5281276,ST_GeogFromText('POINT(7.5281276 44.7357389)'),"'(7.518127600000001, 44.7257389, 7.5381276, 44.7457389)'",8,710.232955791253,8400,11.8271053624114,0,4773,0,0,3627,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1331,'italy','Torresina',' Piemonte',44.433639,8.0367451,ST_GeogFromText('POINT(8.0367451 44.433639)'),"'(8.0267451, 44.423639, 8.046745099999999, 44.443639)'",8,66.6153112959582,1550,23.2679239929341,0,1517,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1332,'italy','Torriglia',' Liguria',44.5193954,9.1583522,ST_GeogFromText('POINT(9.1583522 44.5193954)'),"'(9.1483522, 44.5093954, 9.1683522, 44.5293954)'",8,2486.4770646484,31153,12.528971388041,0,26899,0,627,3627,0,0,0,0,4,0,5,0,0,0,0,5,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2,2,0,0,4,0,0,0,0
1333,'italy','Tortona',' Piemonte',44.89666,8.8641282,ST_GeogFromText('POINT(8.8641282 44.89666)'),"'(8.8541282, 44.88666, 8.8741282, 44.906659999999995)'",8,25995.9533986165,261658,10.0653357846812,0,76331,0,80091,105183,0,0,0,53,6,0,10,0,3,0,1,12,1,0,1,0,5,0,0,18,0,0,0,0,0,0,0,0,4,2,1,0,6,0,0,3,0
1334,'italy','Tovo San Giacomo',' Liguria',44.1764742,8.2684492,ST_GeogFromText('POINT(8.2684492 44.1764742)'),"'(8.2584492, 44.1664742, 8.278449199999999, 44.1864742)'",8,2590.45406436242,14370,5.54729002829736,0,10545,0,198,3627,0,0,0,0,3,0,1,0,0,0,0,10,0,2,0,0,1,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0
1335,'italy','Trana',' Piemonte',45.039044,7.421817,ST_GeogFromText('POINT(7.421817 45.039044)'),"'(7.411817, 45.029044, 7.431817, 45.049043999999995)'",8,3988.80165920421,2430,0.609205522764649,0,2331,0,99,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1336,'italy','Trarego Viggiona',' Piemonte',46.038692100000006,8.646127958038434,ST_GeogFromText('POINT(8.646127958038434 46.038692100000006)'),"'(8.636127958038434, 46.02869210000001, 8.656127958038434, 46.048692100000004)'",8,414.906183812942,9871,23.7909204179282,0,9805,0,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,'italy','Trasquera',' Piemonte',46.21338,8.212711,ST_GeogFromText('POINT(8.212711 46.21338)'),"'(8.202711, 46.20338, 8.222711, 46.22338)'",8,195.464652922397,4863,24.8791785486181,0,4810,0,0,0,0,0,0,53,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1338,'italy','Traversella',' Piemonte',45.508458,7.749415,ST_GeogFromText('POINT(7.749415 45.508458)'),"'(7.739415, 45.498458, 7.759415, 45.518457999999995)'",8,333.84249571992,11422,34.2137389530618,0,11026,0,396,0,0,0,0,0,2,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0
1339,'italy','Traves',' Piemonte',45.2706125,7.4288577,ST_GeogFromText('POINT(7.4288577 45.2706125)'),"'(7.4188577, 45.2606125, 7.4388577, 45.2806125)'",8,549.787475420075,3354,6.10053911729677,0,2331,0,1023,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
1340,'italy','Trecate',' Piemonte',45.4319653,8.735293,ST_GeogFromText('POINT(8.735293 45.4319653)'),"'(8.725293, 45.421965300000004, 8.745293, 45.4419653)'",8,20914.6872892473,1337643,63.9571121241537,0,8695,1139828,3465,36270,0,149332,0,53,4,0,6,0,1,0,0,7,0,0,3,1,0,0,0,7,0,0,0,0,0,0,0,0,4,1,2,1,4,0,0,0,0
1341,'italy','Treiso',' Piemonte',44.6891509,8.0868452,ST_GeogFromText('POINT(8.0868452 44.6891509)'),"'(8.076845200000001, 44.6791509, 8.0968452, 44.6991509)'",8,808.904679252373,7462,9.2248199217944,0,7363,0,99,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1342,'italy','Treville',' Piemonte',45.096854,8.359536,ST_GeogFromText('POINT(8.359536 45.096854)'),"'(8.349536, 45.086854, 8.369536, 45.106854)'",8,247.259212655365,185,0.74820265749959,0,185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,'italy','Trezzo Tinella',' Piemonte',44.6770492,8.1074675,ST_GeogFromText('POINT(8.1074675 44.6770492)'),"'(8.0974675, 44.6670492, 8.1174675, 44.6870492)'",8,352.599033813458,6948,19.7051022087481,0,6882,0,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,'italy','Tribogna',' Liguria',44.4161462,9.1955867,ST_GeogFromText('POINT(9.1955867 44.4161462)'),"'(9.1855867, 44.4061462, 9.2055867, 44.4261462)'",8,568.201953499578,8305,14.6162820258698,0,8140,0,165,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0
1345,'italy','Tricerro',' Piemonte',45.235757,8.325333,ST_GeogFromText('POINT(8.325333 45.235757)'),"'(8.315333, 45.225757, 8.335333, 45.245757)'",8,738.551232283397,18012,24.3882877892057,0,555,0,17457,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1346,'italy','Trinità',' Piemonte',44.5082766,7.7578969,ST_GeogFromText('POINT(7.7578969 44.5082766)'),"'(7.747896900000001, 44.498276600000004, 7.7678969, 44.5182766)'",8,2248.28106791351,21122,9.39473284788275,0,16835,0,660,3627,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1347,'italy','Trino',' Piemonte',45.1939397,8.2969866,ST_GeogFromText('POINT(8.2969866 45.1939397)'),"'(8.2869866, 45.1839397, 8.3069866, 45.2039397)'",8,7277.00252856199,60932,8.37322781747621,0,6771,0,39600,14508,0,0,0,53,3,0,7,0,0,0,0,12,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0
1348,'italy','Triora',' Liguria',43.992523,7.766243,ST_GeogFromText('POINT(7.766243 43.992523)'),"'(7.756243, 43.982523, 7.776243, 44.002523)'",8,385.157971843073,12747,33.095511275549,0,11988,0,759,0,0,0,0,0,3,0,7,0,0,0,0,17,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1349,'italy','Trisobbio',' Piemonte',44.661646,8.586149,ST_GeogFromText('POINT(8.586149 44.661646)'),"'(8.576149000000001, 44.651646, 8.596149, 44.671645999999996)'",8,756.529037327738,10056,13.2922855618609,0,9990,0,66,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,'italy','Trofarello',' Piemonte',44.983646,7.745225,ST_GeogFromText('POINT(7.745225 44.983646)'),"'(7.735225, 44.973646, 7.755224999999999, 44.993646)'",8,10422.5158132607,31208,2.99428665392798,0,16317,0,330,14508,0,0,0,53,4,0,4,0,0,0,0,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,3,0,0,0,5,0,0,0,0
1351,'italy','Trontano',' Piemonte',46.122479,8.333216,ST_GeogFromText('POINT(8.333216 46.122479)'),"'(8.323216, 46.112479, 8.343216, 46.132479)'",8,1578.9834265953,18336,11.6125348063578,0,14504,0,99,3627,0,0,0,106,2,0,0,0,0,0,0,6,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,'italy','Tronzano Vercellese',' Piemonte',45.341258,8.173027,ST_GeogFromText('POINT(8.173027 45.341258)'),"'(8.163027, 45.331258000000005, 8.183027, 45.351258)'",8,3487.95481501819,31785,9.11279006916673,0,2035,0,26070,3627,0,0,0,53,2,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1353,'italy','Urbe',' Liguria',44.4772561,8.6313928,ST_GeogFromText('POINT(8.6313928 44.4772561)'),"'(8.6213928, 44.4672561, 8.6413928, 44.487256099999996)'",8,722.240430888363,22961,31.7913523226022,0,22829,0,132,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,'italy','Uscio',' Liguria',44.4133432,9.1625628,ST_GeogFromText('POINT(9.1625628 44.4133432)'),"'(9.1525628, 44.4033432, 9.1725628, 44.4233432)'",8,2274.88018563716,11742,5.16159051985907,0,11544,0,198,0,0,0,0,0,2,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,'italy','Usseaux',' Piemonte',45.048941,7.028508,ST_GeogFromText('POINT(7.028508 45.048941)'),"'(7.018508000000001, 45.038941, 7.038508, 45.058941)'",8,175.276221397828,2812,16.0432486367763,0,2812,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1356,'italy','Usseglio',' Piemonte',45.2331973,7.2177346,ST_GeogFromText('POINT(7.2177346 45.2331973)'),"'(7.2077346, 45.2231973, 7.2277346, 45.2431973)'",8,203.105661026493,8109,39.9250319218934,0,7548,0,561,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1357,'italy','Vado Ligure',' Liguria',44.2714401,8.4382205,ST_GeogFromText('POINT(8.4382205 44.2714401)'),"'(8.4282205, 44.2614401, 8.4482205, 44.2814401)'",8,7333.56213528906,72489,9.88455523560418,0,20424,36798,759,14508,0,0,0,0,16,2,24,0,4,1,3,4,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,7,11,0,2,3,0,0,5,0
1358,'italy','Vaglio Serra',' Piemonte',44.7964063,8.3390142,ST_GeogFromText('POINT(8.3390142 44.7964063)'),"'(8.3290142, 44.7864063, 8.3490142, 44.8064063)'",8,274.508190807886,925,3.36966265843542,0,925,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,'italy','Vaie',' Piemonte',45.102344,7.289413,ST_GeogFromText('POINT(7.289413 45.102344)'),"'(7.279413, 45.092344000000004, 7.2994129999999995, 45.112344)'",8,1395.47466897943,1073,0.768913993103675,0,1073,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5,0
1360,'italy','Val della Torre',' Piemonte',45.155147,7.445015,ST_GeogFromText('POINT(7.445015 45.155147)'),"'(7.435015, 45.145147, 7.4550149999999995, 45.165147)'",8,3955.15717889086,12595,3.18444992963137,0,5143,0,198,7254,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1361,'italy','Val di Chy',' Piemonte',45.4611249,7.7928302,ST_GeogFromText('POINT(7.7928302 45.4611249)'),"'(7.7828302, 45.4511249, 7.8028302, 45.4711249)'",8,1307.62080084135,13665,10.4502773213822,0,9213,0,825,3627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1362,'italy','Valbrevenna',' Liguria',44.5605766,9.0916029,ST_GeogFromText('POINT(9.0916029 44.5605766)'),"'(9.0816029, 44.5505766, 9.1016029, 44.570576599999995)'",8,791.40168679387,14531,18.3610930359121,0,13838,0,693,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1363,'italy','Valchiusa',' Piemonte',45.4972632,7.7413272,ST_GeogFromText('POINT(7.7413272 45.4972632)'),"'(7.7313272, 45.4872632, 7.7513271999999995, 45.5072632)'",8,1081.57613276083,21708,20.0707091645857,0,16761,0,1320,3627,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1364,'italy','Valdengo',' Piemonte',45.5673223,8.1368656,ST_GeogFromText('POINT(8.1368656 45.5673223)'),"'(8.1268656, 45.5573223, 8.1468656, 45.5773223)'",8,2664.96431242543,27919,10.4763128983857,0,13246,0,165,14508,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,'italy','Valdieri',' Piemonte',44.277626,7.397631,ST_GeogFromText('POINT(7.397631 44.277626)'),"'(7.387631, 44.267626, 7.407630999999999, 44.287625999999996)'",8,907.788003780064,21012,23.1463732859492,0,9768,0,363,10881,0,0,0,0,1,0,2,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0
1366,'italy','Valdilana',' Piemonte',45.666126,8.144302,ST_GeogFromText('POINT(8.144302 45.666126)'),"'(8.134302, 45.656126, 8.154302, 45.676126)'",8,11195.4893046182,77785,6.94788748249826,0,59089,0,561,18135,0,0,0,0,1,1,0,2,0,0,0,7,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
1367,'italy','Valduggia',' Piemonte',45.728369,8.329923,ST_GeogFromText('POINT(8.329923 45.728369)'),"'(8.319923000000001, 45.718369, 8.339923, 45.738369)'",8,1937.86995340626,21898,11.3000358777993,0,14578,0,66,7254,0,0,0,0,1,0,0,0,0,0,0,17,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1368,'italy','Valenza',' Piemonte',45.0140247,8.6458214,ST_GeogFromText('POINT(8.6458214 45.0140247)'),"'(8.635821400000001, 45.0040247, 8.6558214, 45.0240247)'",8,19171.0607652313,41730,2.17671836269393,0,14948,0,1287,25389,0,0,0,106,1,0,4,0,0,0,0,6,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,13,1,1,1,0
1369,'italy','Valfenera',' Piemonte',44.901746,7.964331,ST_GeogFromText('POINT(7.964331 44.901746)'),"'(7.954331, 44.891746000000005, 7.974330999999999, 44.911746)'",8,2596.08286636265,8141,3.13587832864761,0,4514,0,0,3627,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,'italy','Valgioie',' Piemonte',45.0762363,7.3408936,ST_GeogFromText('POINT(7.3408936 45.0762363)'),"'(7.3308936000000005, 45.0662363, 7.3508936, 45.086236299999996)'",8,1040.6508507831,740,0.711093446416866,0,740,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1371,'italy','Valgrana',' Piemonte',44.411229,7.380128,ST_GeogFromText('POINT(7.380128 44.411229)'),"'(7.370128, 44.401229, 7.390128, 44.421229)'",8,881.338667972304,12106,13.7359229090133,0,7918,0,561,3627,0,0,0,0,3,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1372,'italy','Valgrisenche',' Valle d'Aosta / Vallée d'Aoste',45.6311691,7.0647408,ST_GeogFromText('POINT(7.0647408 45.6311691)'),"'(7.0547408, 45.6211691, 7.0747408, 45.6411691)'",8,197.916383552365,6101,30.8261493591095,0,6068,0,33,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1373,'italy','Vallanzengo',' Piemonte',45.603265,8.150422,ST_GeogFromText('POINT(8.150422 45.603265)'),"'(8.140422000000001, 45.593265, 8.160422, 45.613265)'",8,236.329885527142,2183,9.23708821307445,0,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,'italy','Valle Cannobina',' Piemonte',46.1030021,8.5997415,ST_GeogFromText('POINT(8.5997415 46.1030021)'),"'(8.5897415, 46.0930021, 8.6097415, 46.113002099999996)'",8,452.164952768235,21904,48.4424983977635,0,21904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
